代碼,簡稱,年月,指數
SB23   ,美國紐約史坦普爾500股價指數,20190103,       2447.890
SB23   ,美國紐約史坦普爾500股價指數,20190104,       2531.940
SB23   ,美國紐約史坦普爾500股價指數,20190107,       2549.690
SB23   ,美國紐約史坦普爾500股價指數,20190108,       2574.410
SB23   ,美國紐約史坦普爾500股價指數,20190109,       2584.960
SB23   ,美國紐約史坦普爾500股價指數,20190110,       2596.640
SB23   ,美國紐約史坦普爾500股價指數,20190111,       2596.260
SB23   ,美國紐約史坦普爾500股價指數,20190114,       2582.610
SB23   ,美國紐約史坦普爾500股價指數,20190115,       2610.300
SB23   ,美國紐約史坦普爾500股價指數,20190116,       2616.100
SB23   ,美國紐約史坦普爾500股價指數,20190117,       2635.960
SB23   ,美國紐約史坦普爾500股價指數,20190118,       2670.710
SB23   ,美國紐約史坦普爾500股價指數,20190122,       2632.900
SB23   ,美國紐約史坦普爾500股價指數,20190123,       2638.700
SB23   ,美國紐約史坦普爾500股價指數,20190124,       2642.330
SB23   ,美國紐約史坦普爾500股價指數,20190125,       2664.760
SB23   ,美國紐約史坦普爾500股價指數,20190128,       2643.850
SB23   ,美國紐約史坦普爾500股價指數,20190129,       2640.000
SB23   ,美國紐約史坦普爾500股價指數,20190130,       2681.050
SB23   ,美國紐約史坦普爾500股價指數,20190131,       2704.100
SB23   ,美國紐約史坦普爾500股價指數,20190201,       2706.530
SB23   ,美國紐約史坦普爾500股價指數,20190204,       2724.870
SB23   ,美國紐約史坦普爾500股價指數,20190205,       2737.700
SB23   ,美國紐約史坦普爾500股價指數,20190206,       2731.610
SB23   ,美國紐約史坦普爾500股價指數,20190207,       2706.050
SB23   ,美國紐約史坦普爾500股價指數,20190208,       2707.880
SB23   ,美國紐約史坦普爾500股價指數,20190211,       2709.800
SB23   ,美國紐約史坦普爾500股價指數,20190212,       2744.730
SB23   ,美國紐約史坦普爾500股價指數,20190213,       2753.030
SB23   ,美國紐約史坦普爾500股價指數,20190214,       2745.730
SB23   ,美國紐約史坦普爾500股價指數,20190215,       2775.600
SB23   ,美國紐約史坦普爾500股價指數,20190219,       2779.760
SB23   ,美國紐約史坦普爾500股價指數,20190220,       2784.700
SB23   ,美國紐約史坦普爾500股價指數,20190221,       2774.880
SB23   ,美國紐約史坦普爾500股價指數,20190222,       2792.670
SB23   ,美國紐約史坦普爾500股價指數,20190225,       2796.110
SB23   ,美國紐約史坦普爾500股價指數,20190226,       2793.900
SB23   ,美國紐約史坦普爾500股價指數,20190227,       2792.380
SB23   ,美國紐約史坦普爾500股價指數,20190228,       2784.490
SB23   ,美國紐約史坦普爾500股價指數,20190301,       2803.690
SB23   ,美國紐約史坦普爾500股價指數,20190304,       2792.810
SB23   ,美國紐約史坦普爾500股價指數,20190305,       2789.650
SB23   ,美國紐約史坦普爾500股價指數,20190306,       2771.450
SB23   ,美國紐約史坦普爾500股價指數,20190307,       2748.930
SB23   ,美國紐約史坦普爾500股價指數,20190308,       2743.070
SB23   ,美國紐約史坦普爾500股價指數,20190311,       2783.300
SB23   ,美國紐約史坦普爾500股價指數,20190312,       2791.520
SB23   ,美國紐約史坦普爾500股價指數,20190313,       2810.920
SB23   ,美國紐約史坦普爾500股價指數,20190314,       2808.480
SB23   ,美國紐約史坦普爾500股價指數,20190315,       2822.480
SB23   ,美國紐約史坦普爾500股價指數,20190318,       2832.940
SB23   ,美國紐約史坦普爾500股價指數,20190319,       2832.570
SB23   ,美國紐約史坦普爾500股價指數,20190320,       2824.230
SB23   ,美國紐約史坦普爾500股價指數,20190321,       2854.880
SB23   ,美國紐約史坦普爾500股價指數,20190322,       2800.710
SB23   ,美國紐約史坦普爾500股價指數,20190325,       2798.360
SB23   ,美國紐約史坦普爾500股價指數,20190326,       2818.460
SB23   ,美國紐約史坦普爾500股價指數,20190327,       2805.370
SB23   ,美國紐約史坦普爾500股價指數,20190328,       2815.440
SB23   ,美國紐約史坦普爾500股價指數,20190329,       2834.400
SB23   ,美國紐約史坦普爾500股價指數,20190401,       2867.190
SB23   ,美國紐約史坦普爾500股價指數,20190402,       2867.240
SB23   ,美國紐約史坦普爾500股價指數,20190403,       2873.400
SB23   ,美國紐約史坦普爾500股價指數,20190404,       2879.390
SB23   ,美國紐約史坦普爾500股價指數,20190405,       2892.740
SB23   ,美國紐約史坦普爾500股價指數,20190408,       2895.770
SB23   ,美國紐約史坦普爾500股價指數,20190409,       2878.200
SB23   ,美國紐約史坦普爾500股價指數,20190410,       2888.210
SB23   ,美國紐約史坦普爾500股價指數,20190411,       2888.320
SB23   ,美國紐約史坦普爾500股價指數,20190412,       2907.410
SB23   ,美國紐約史坦普爾500股價指數,20190415,       2905.580
SB23   ,美國紐約史坦普爾500股價指數,20190416,       2907.060
SB23   ,美國紐約史坦普爾500股價指數,20190417,       2900.450
SB23   ,美國紐約史坦普爾500股價指數,20190418,       2905.030
SB23   ,美國紐約史坦普爾500股價指數,20190422,       2907.970
SB23   ,美國紐約史坦普爾500股價指數,20190423,       2933.680
SB23   ,美國紐約史坦普爾500股價指數,20190424,       2927.250
SB23   ,美國紐約史坦普爾500股價指數,20190425,       2926.170
SB23   ,美國紐約史坦普爾500股價指數,20190426,       2939.880
SB23   ,美國紐約史坦普爾500股價指數,20190429,       2943.030
SB23   ,美國紐約史坦普爾500股價指數,20190430,       2945.830
SB23   ,美國紐約史坦普爾500股價指數,20190501,       2923.730
SB23   ,美國紐約史坦普爾500股價指數,20190502,       2917.520
SB23   ,美國紐約史坦普爾500股價指數,20190503,       2945.640
SB23   ,美國紐約史坦普爾500股價指數,20190506,       2932.470
SB23   ,美國紐約史坦普爾500股價指數,20190507,       2884.050
SB23   ,美國紐約史坦普爾500股價指數,20190508,       2879.420
SB23   ,美國紐約史坦普爾500股價指數,20190509,       2870.720
SB23   ,美國紐約史坦普爾500股價指數,20190510,       2881.400
SB23   ,美國紐約史坦普爾500股價指數,20190513,       2811.870
SB23   ,美國紐約史坦普爾500股價指數,20190514,       2834.410
SB23   ,美國紐約史坦普爾500股價指數,20190515,       2850.960
SB23   ,美國紐約史坦普爾500股價指數,20190516,       2876.320
SB23   ,美國紐約史坦普爾500股價指數,20190517,       2859.530
SB23   ,美國紐約史坦普爾500股價指數,20190520,       2840.230
SB23   ,美國紐約史坦普爾500股價指數,20190521,       2864.360
SB23   ,美國紐約史坦普爾500股價指數,20190522,       2856.270
SB23   ,美國紐約史坦普爾500股價指數,20190523,       2822.240
SB23   ,美國紐約史坦普爾500股價指數,20190524,       2826.060
SB23   ,美國紐約史坦普爾500股價指數,20190528,       2802.390
SB23   ,美國紐約史坦普爾500股價指數,20190529,       2783.020
SB23   ,美國紐約史坦普爾500股價指數,20190530,       2788.860
SB23   ,美國紐約史坦普爾500股價指數,20190531,       2752.060
SB23   ,美國紐約史坦普爾500股價指數,20190603,       2744.450
SB23   ,美國紐約史坦普爾500股價指數,20190604,       2803.270
SB23   ,美國紐約史坦普爾500股價指數,20190605,       2826.150
SB23   ,美國紐約史坦普爾500股價指數,20190606,       2843.490
SB23   ,美國紐約史坦普爾500股價指數,20190607,       2873.340
SB23   ,美國紐約史坦普爾500股價指數,20190610,       2886.730
SB23   ,美國紐約史坦普爾500股價指數,20190611,       2885.720
SB23   ,美國紐約史坦普爾500股價指數,20190612,       2879.840
SB23   ,美國紐約史坦普爾500股價指數,20190613,       2891.640
SB23   ,美國紐約史坦普爾500股價指數,20190614,       2886.980
SB23   ,美國紐約史坦普爾500股價指數,20190617,       2889.670
SB23   ,美國紐約史坦普爾500股價指數,20190618,       2917.750
SB23   ,美國紐約史坦普爾500股價指數,20190619,       2926.460
SB23   ,美國紐約史坦普爾500股價指數,20190620,       2954.180
SB23   ,美國紐約史坦普爾500股價指數,20190621,       2950.460
SB23   ,美國紐約史坦普爾500股價指數,20190624,       2945.350
SB23   ,美國紐約史坦普爾500股價指數,20190625,       2917.380
SB23   ,美國紐約史坦普爾500股價指數,20190626,       2913.780
SB23   ,美國紐約史坦普爾500股價指數,20190627,       2924.920
SB23   ,美國紐約史坦普爾500股價指數,20190628,       2941.760
SB23   ,美國紐約史坦普爾500股價指數,20190701,       2964.330
SB23   ,美國紐約史坦普爾500股價指數,20190702,       2973.010
SB23   ,美國紐約史坦普爾500股價指數,20190703,       2995.820
SB23   ,美國紐約史坦普爾500股價指數,20190705,       2990.410
SB23   ,美國紐約史坦普爾500股價指數,20190708,       2975.950
SB23   ,美國紐約史坦普爾500股價指數,20190709,       2979.630
SB23   ,美國紐約史坦普爾500股價指數,20190710,       2993.070
SB23   ,美國紐約史坦普爾500股價指數,20190711,       2999.910
SB23   ,美國紐約史坦普爾500股價指數,20190712,       3013.770
SB23   ,美國紐約史坦普爾500股價指數,20190715,       3014.300
SB23   ,美國紐約史坦普爾500股價指數,20190716,       3004.040
SB23   ,美國紐約史坦普爾500股價指數,20190717,       2984.420
SB23   ,美國紐約史坦普爾500股價指數,20190718,       2995.110
SB23   ,美國紐約史坦普爾500股價指數,20190719,       2976.610
SB23   ,美國紐約史坦普爾500股價指數,20190722,       2985.030
SB23   ,美國紐約史坦普爾500股價指數,20190723,       3005.470
SB23   ,美國紐約史坦普爾500股價指數,20190724,       3019.560
SB23   ,美國紐約史坦普爾500股價指數,20190725,       3003.670
SB23   ,美國紐約史坦普爾500股價指數,20190726,       3025.860
SB23   ,美國紐約史坦普爾500股價指數,20190729,       3020.970
SB23   ,美國紐約史坦普爾500股價指數,20190730,       3013.180
SB23   ,美國紐約史坦普爾500股價指數,20190731,       2980.380
SB23   ,美國紐約史坦普爾500股價指數,20190801,       2953.560
SB23   ,美國紐約史坦普爾500股價指數,20190802,       2932.050
SB23   ,美國紐約史坦普爾500股價指數,20190805,       2844.740
SB23   ,美國紐約史坦普爾500股價指數,20190806,       2881.770
SB23   ,美國紐約史坦普爾500股價指數,20190807,       2883.980
SB23   ,美國紐約史坦普爾500股價指數,20190808,       2938.090
SB23   ,美國紐約史坦普爾500股價指數,20190809,       2918.650
SB23   ,美國紐約史坦普爾500股價指數,20190812,       2883.750
SB23   ,美國紐約史坦普爾500股價指數,20190813,       2926.320
SB23   ,美國紐約史坦普爾500股價指數,20190814,       2840.600
SB23   ,美國紐約史坦普爾500股價指數,20190815,       2847.600
SB23   ,美國紐約史坦普爾500股價指數,20190816,       2888.680
SB23   ,美國紐約史坦普爾500股價指數,20190819,       2923.650
SB23   ,美國紐約史坦普爾500股價指數,20190820,       2900.510
SB23   ,美國紐約史坦普爾500股價指數,20190821,       2924.430
SB23   ,美國紐約史坦普爾500股價指數,20190822,       2922.950
SB23   ,美國紐約史坦普爾500股價指數,20190823,       2847.110
SB23   ,美國紐約史坦普爾500股價指數,20190826,       2878.380
SB23   ,美國紐約史坦普爾500股價指數,20190827,       2869.160
SB23   ,美國紐約史坦普爾500股價指數,20190828,       2887.940
SB23   ,美國紐約史坦普爾500股價指數,20190829,       2924.580
SB23   ,美國紐約史坦普爾500股價指數,20190830,       2926.460
SB23   ,美國紐約史坦普爾500股價指數,20190903,       2906.270
SB23   ,美國紐約史坦普爾500股價指數,20190904,       2937.780
SB23   ,美國紐約史坦普爾500股價指數,20190905,       2976.000
SB23   ,美國紐約史坦普爾500股價指數,20190906,       2978.710
SB23   ,美國紐約史坦普爾500股價指數,20190909,       2978.430
SB23   ,美國紐約史坦普爾500股價指數,20190910,       2979.390
SB23   ,美國紐約史坦普爾500股價指數,20190911,       3000.930
SB23   ,美國紐約史坦普爾500股價指數,20190912,       3009.570
SB23   ,美國紐約史坦普爾500股價指數,20190913,       3007.390
SB23   ,美國紐約史坦普爾500股價指數,20190916,       2997.960
SB23   ,美國紐約史坦普爾500股價指數,20190917,       3005.700
SB23   ,美國紐約史坦普爾500股價指數,20190918,       3006.730
SB23   ,美國紐約史坦普爾500股價指數,20190919,       3006.790
SB23   ,美國紐約史坦普爾500股價指數,20190920,       2992.070
SB23   ,美國紐約史坦普爾500股價指數,20190923,       2991.780
SB23   ,美國紐約史坦普爾500股價指數,20190924,       2966.600
SB23   ,美國紐約史坦普爾500股價指數,20190925,       2984.870
SB23   ,美國紐約史坦普爾500股價指數,20190926,       2977.620
SB23   ,美國紐約史坦普爾500股價指數,20190927,       2961.790
SB23   ,美國紐約史坦普爾500股價指數,20190930,       2976.740
SB23   ,美國紐約史坦普爾500股價指數,20191001,       2940.250
SB23   ,美國紐約史坦普爾500股價指數,20191002,       2887.610
SB23   ,美國紐約史坦普爾500股價指數,20191003,       2910.630
SB23   ,美國紐約史坦普爾500股價指數,20191004,       2952.010
SB23   ,美國紐約史坦普爾500股價指數,20191007,       2938.790
SB23   ,美國紐約史坦普爾500股價指數,20191008,       2893.060
SB23   ,美國紐約史坦普爾500股價指數,20191009,       2919.400
